score_id,round_id,hole_number,par,strokes,fairway_hit,green_in_regulation,putts
3802,212,4,3,3,,1,2
3803,212,5,4,4,1,1,3
3804,212,6,5,6,1,0,2
3805,212,7,4,4,0,1,3
3806,212,8,5,6,1,0,2
3807,212,9,3,2,,1,1
3808,212,10,4,4,1,1,2
3809,212,11,3,2,,1,1
3810,212,12,4,4,0,1,2
3811,212,13,5,5,1,0,2
3812,212,14,4,4,0,1,1
3813,212,15,4,4,1,1,2
3814,212,16,4,4,0,1,3
3815,212,17,4,3,1,1,1
3816,212,18,5,5,1,0,2
3817,213,1,4,5,1,0,2
3818,213,2,3,2,,1,1
3819,213,3,4,3,1,1,1
3820,213,4,3,2,,1,1
3821,213,5,4,4,0,1,2
3822,213,6,5,6,0,0,2
3823,213,7,4,4,1,1,2
3824,213,8,5,5,1,0,1
3825,213,9,3,3,,1,2
3826,213,10,4,4,0,1,2
3827,213,11,3,4,,0,1
3828,213,12,4,4,1,1,1
3829,213,13,5,5,1,0,2
3830,213,14,4,5,1,0,3
3831,213,15,4,5,1,0,2
3832,213,16,4,5,1,0,2
3833,213,17,4,3,0,1,1
3834,213,18,5,5,1,0,2
3835,214,1,4,3,0,1,1
3836,214,2,3,3,,1,2
3837,214,3,4,3,1,1,1
3838,214,4,3,4,,0,3
3839,214,5,4,3,1,1,1
3840,214,6,5,5,1,0,1
3841,214,7,4,5,1,0,2
3842,214,8,5,4,0,1,1
3843,214,9,3,2,,1,1
3844,214,10,4,3,1,1,1
3845,214,11,3,3,,1,2
3846,214,12,4,3,0,1,1
3847,214,13,5,6,0,0,2
3848,214,14,4,3,1,1,1
3849,214,15,4,4,0,1,2
3850,214,16,4,5,1,0,2
3851,214,17,4,4,1,1,2
3852,214,18,5,5,0,0,2
3853,215,1,4,4,0,1,3
3854,215,2,3,2,,1,1
3855,215,3,4,4,1,1,2
3856,215,4,3,3,,1,2
3857,215,5,4,4,0,1,3
3858,215,6,5,6,0,0,2
3859,215,7,4,4,1,1,1
3860,215,8,5,5,1,0,2
3861,215,9,3,3,,1,1
3862,215,10,4,3,0,1,1
3863,215,11,3,3,,1,3
3864,215,12,4,5,1,0,2
3865,215,13,5,4,0,1,1
3866,215,14,4,4,1,1,1
3867,215,15,4,3,1,1,1
3868,215,16,4,5,0,0,2
3869,215,17,4,4,1,1,3
3870,215,18,5,5,0,0,2
3871,216,1,4,3,1,1,1
3872,216,2,3,2,,1,1
3873,216,3,4,5,1,0,1
3874,216,4,3,2,,1,1
3875,216,5,4,5,0,0,2
3876,216,6,5,4,1,1,1
3877,216,7,4,4,0,1,2
3878,216,8,5,4,1,1,1
3879,216,9,3,2,,1,1
3880,216,10,4,4,0,1,2
3881,216,11,3,3,,1,1
3882,216,12,4,3,1,1,1
3883,216,13,5,5,1,0,2
3884,216,14,4,3,1,1,1
3885,216,15,4,4,1,1,3
3886,216,16,4,5,1,0,2
3887,216,17,4,3,0,1,1
3888,216,18,5,5,1,0,2
3889,217,1,4,4,1,1,2
3890,217,2,3,4,,0,2
3891,217,3,4,5,1,0,1
3892,217,4,3,4,,0,2
3893,217,5,4,3,1,1,1
3894,217,6,5,5,1,0,2
3895,217,7,4,5,1,0,2
3896,217,8,5,7,0,0,3
3897,217,9,3,4,,0,2
3898,217,10,4,4,1,1,2
3899,217,11,3,3,,1,3
3900,217,12,4,3,1,1,1
3901,217,13,5,5,1,0,1
3902,217,14,4,4,0,1,2
3903,217,15,4,3,0,1,1
3904,217,16,4,3,0,1,1
3905,217,17,4,3,0,1,1
3906,217,18,5,6,1,0,2
3907,218,1,4,5,1,0,2
3908,218,2,3,2,,1,1
3909,218,3,4,4,0,1,2
3910,218,4,3,3,,1,1
3911,218,5,4,3,1,1,1
3912,218,6,5,6,1,0,2
3913,218,7,4,4,0,1,1
3914,218,8,5,5,0,0,3
3915,218,9,3,2,,1,1
3916,218,10,4,4,1,1,1
3917,218,11,3,4,,0,3
3918,218,12,4,4,1,1,2
3919,218,13,5,5,1,0,2
3920,218,14,4,5,1,0,2
3921,218,15,4,5,1,0,2
3922,218,16,4,3,0,1,1
3923,218,17,4,4,0,1,2
3924,218,18,5,5,0,0,2
3925,219,1,4,4,0,1,1
3926,219,2,3,2,,1,1
3927,219,3,4,4,1,1,2
3928,219,4,3,2,,1,1
3929,219,5,4,4,1,1,2
3930,219,6,5,5,1,0,1
3931,219,7,4,5,0,0,1
3932,219,8,5,6,1,0,2
3933,219,9,3,3,,1,3
3934,219,10,4,4,1,1,3
3935,219,11,3,3,,1,2
3936,219,12,4,5,1,0,2
3937,219,13,5,6,1,0,2
3938,219,14,4,5,1,0,2
3939,219,15,4,5,1,0,3
3940,219,16,4,4,1,1,1
3941,219,17,4,4,0,1,2
3942,219,18,5,4,0,1,1
3943,220,1,4,5,0,0,1
3944,220,2,3,2,,1,1
3945,220,3,4,3,1,1,1
3946,220,4,3,3,,1,3
3947,220,5,4,5,0,0,3
3948,220,6,5,5,1,0,2
3949,220,7,4,5,1,0,1
3950,220,8,5,5,1,0,2
3951,220,9,3,2,,1,1
3952,220,10,4,5,1,0,2
3953,220,11,3,2,,1,1
3954,220,12,4,3,1,1,1
3955,220,13,5,6,0,0,2
3956,220,14,4,5,0,0,2
3957,220,15,4,4,1,1,2
3958,220,16,4,3,1,1,1
3959,220,17,4,4,0,1,1
3960,220,18,5,5,1,0,3
3961,221,1,4,3,1,1,1
3962,221,2,3,2,,1,1
3963,221,3,4,3,1,1,1
3964,221,4,3,3,,1,3
3965,221,5,4,4,1,1,1
3966,221,6,5,4,1,1,1
3967,221,7,4,4,1,1,3
3968,221,8,5,5,0,0,2
3969,221,9,3,3,,1,2
3970,221,10,4,5,1,0,2
3971,221,11,3,2,,1,1
3972,221,12,4,4,0,1,2
3973,221,13,5,5,0,0,2
3974,221,14,4,3,1,1,1
3975,221,15,4,4,1,1,2
3976,221,16,4,3,0,1,1
3977,221,17,4,5,0,0,1
3978,221,18,5,4,0,1,1
3979,222,1,4,3,1,1,1
3980,222,2,3,3,,1,2
3981,222,3,4,5,1,0,2
3982,222,4,3,2,,1,1
3983,222,5,4,4,1,1,2
3984,222,6,5,5,1,0,3
3985,222,7,4,4,1,1,1
3986,222,8,5,5,1,0,2
3987,222,9,3,2,,1,1
3988,222,10,4,4,1,1,2
3989,222,11,3,2,,1,1
3990,222,12,4,5,0,0,1
3991,222,13,5,5,1,0,1
3992,222,14,4,5,0,0,2
3993,222,15,4,3,1,1,1
3994,222,16,4,4,1,1,2
3995,222,17,4,4,0,1,2
3996,222,18,5,6,1,0,2
3997,223,1,4,4,1,1,3
3998,223,2,3,4,,0,1
3999,223,3,4,4,1,1,2
4000,223,4,3,2,,1,1
4001,223,5,4,3,0,1,1
4002,223,6,5,5,0,0,3
4003,223,7,4,6,1,0,2
4004,223,8,5,5,1,0,1
4005,223,9,3,4,,0,2
4006,223,10,4,4,1,1,3
4007,223,11,3,4,,0,2
4008,223,12,4,5,1,0,3
4009,223,13,5,5,1,0,2
4010,223,14,4,4,0,1,2
4011,223,15,4,5,0,0,1
4012,223,16,4,4,1,1,2
4013,223,17,4,5,1,0,2
4014,223,18,5,6,1,0,2
4015,224,1,4,4,0,1,2
4016,224,2,3,3,,1,3
4017,224,3,4,4,1,1,2
4018,224,4,3,3,,1,3
4019,224,5,4,4,1,1,2
4020,224,6,5,5,0,0,2
4021,224,7,4,3,1,1,1
4022,224,8,5,6,1,0,3
4023,224,9,3,4,,0,2
4024,224,10,4,3,1,1,1
4025,224,11,3,3,,1,2
4026,224,12,4,5,1,0,2
4027,224,13,5,6,1,0,2
4028,224,14,4,5,0,0,3
4029,224,15,4,3,1,1,1
4030,224,16,4,3,1,1,1
4031,224,17,4,4,1,1,1
4032,224,18,5,4,0,1,1
4033,225,1,4,6,0,0,3
4034,225,2,3,3,,1,3
4035,225,3,4,4,0,1,1
4036,225,4,3,2,,1,1
4037,225,5,4,3,1,1,1
4038,225,6,5,5,1,0,3
4039,225,7,4,4,0,1,2
4040,225,8,5,6,0,0,1
4041,225,9,3,3,,1,1
4042,225,10,4,3,1,1,1
4043,225,11,3,2,,1,1
4044,225,12,4,3,0,1,1
4045,225,13,5,6,1,0,2
4046,225,14,4,5,0,0,2
4047,225,15,4,4,1,1,2
4048,225,16,4,4,0,1,3
4049,225,17,4,4,0,1,3
4050,225,18,5,4,1,1,1
4051,226,1,4,5,1,0,2
4052,226,2,3,3,,1,2
4053,226,3,4,3,0,1,1
4054,226,4,3,3,,1,2
4055,226,5,4,4,1,1,2
4056,226,6,5,5,1,0,2
4057,226,7,4,3,0,1,1
4058,226,8,5,5,1,0,2
4059,226,9,3,4,,0,1
4060,226,10,4,4,1,1,2
4061,226,11,3,2,,1,1
4062,226,12,4,4,1,1,1
4063,226,13,5,5,0,0,3
4064,226,14,4,4,0,1,3
4065,226,15,4,3,1,1,1
4066,226,16,4,4,1,1,3
4067,226,17,4,5,1,0,1
4068,226,18,5,6,1,0,2
4069,227,1,4,4,0,1,3
4070,227,2,3,3,,1,2
4071,227,3,4,5,1,0,2
4072,227,4,3,3,,1,2
4073,227,5,4,4,0,1,3
4074,227,6,5,5,0,0,3
4075,227,7,4,4,0,1,2
4076,227,8,5,5,1,0,1
4077,227,9,3,4,,0,1
4078,227,10,4,4,1,1,2
4079,227,11,3,2,,1,1
4080,227,12,4,4,1,1,1
4081,227,13,5,6,0,0,3
4082,227,14,4,4,1,1,2
4083,227,15,4,4,0,1,3
4084,227,16,4,6,0,0,2
4085,227,17,4,4,1,1,2
4086,227,18,5,5,1,0,2
4087,228,1,4,3,1,1,1
4088,228,2,3,3,,1,2
4089,228,3,4,3,1,1,1
4090,228,4,3,4,,0,1
4091,228,5,4,3,1,1,1
4092,228,6,5,4,1,1,1
4093,228,7,4,5,0,0,2
4094,228,8,5,5,1,0,2
4095,228,9,3,2,,1,1
4096,228,10,4,4,0,1,2
4097,228,11,3,4,,0,2
4098,228,12,4,3,1,1,1
4099,228,13,5,5,0,0,1
4100,228,14,4,5,1,0,2
4101,228,15,4,4,0,1,2
4102,228,16,4,4,1,1,3
4103,228,17,4,3,0,1,1
4104,228,18,5,6,1,0,2
4105,229,1,4,5,0,0,2
4106,229,2,3,2,,1,1
4107,229,3,4,3,0,1,1
4108,229,4,3,4,,0,2
4109,229,5,4,4,1,1,1
4110,229,6,5,5,1,0,3
4111,229,7,4,4,1,1,2
4112,229,8,5,7,0,0,2
4113,229,9,3,4,,0,3
4114,229,10,4,3,1,1,1
4115,229,11,3,3,,1,3
4116,229,12,4,4,0,1,3
4117,229,13,5,5,0,0,2
4118,229,14,4,4,0,1,3
4119,229,15,4,4,0,1,2
4120,229,16,4,4,1,1,2
4121,229,17,4,4,1,1,1
4122,229,18,5,6,1,0,3
4123,230,1,4,3,1,1,1
4124,230,2,3,3,,1,3
4125,230,3,4,4,1,1,1
4126,230,4,3,2,,1,1
4127,230,5,4,4,1,1,3
4128,230,6,5,4,1,1,1
4129,230,7,4,4,1,1,1
4130,230,8,5,5,0,0,2
4131,230,9,3,2,,1,1
4132,230,10,4,3,1,1,1
4133,230,11,3,3,,1,1
4134,230,12,4,5,1,0,3
4135,230,13,5,5,1,0,3
4136,230,14,4,5,1,0,3
4137,230,15,4,3,1,1,1
4138,230,16,4,4,1,1,2
4139,230,17,4,3,1,1,1
4140,230,18,5,5,1,0,2
4141,231,1,4,4,0,1,1
4142,231,2,3,2,,1,1
4143,231,3,4,5,1,0,3
4144,231,4,3,3,,1,2
4145,231,5,4,4,1,1,3
4146,231,6,5,5,1,0,2
4147,231,7,4,5,1,0,2
4148,231,8,5,6,0,0,2
4149,231,9,3,3,,1,2
4150,231,10,4,3,1,1,1
4151,231,11,3,4,,0,3
4152,231,12,4,3,1,1,1
4153,231,13,5,6,0,0,2
4154,231,14,4,4,0,1,2
4155,231,15,4,4,0,1,2
4156,231,16,4,4,0,1,1
4157,231,17,4,4,1,1,2
4158,231,18,5,5,1,0,2
4159,232,1,4,4,0,1,3
4160,232,2,3,2,,1,1
4161,232,3,4,5,0,0,2
4162,232,4,3,3,,1,2
4163,232,5,4,4,0,1,3
4164,232,6,5,6,0,0,2
4165,232,7,4,4,1,1,2
4166,232,8,5,5,1,0,2
4167,232,9,3,2,,1,1
4168,232,10,4,4,1,1,2
4169,232,11,3,3,,1,2
4170,232,12,4,4,0,1,1
4171,232,13,5,5,0,0,2
4172,232,14,4,3,1,1,1
4173,232,15,4,4,1,1,2
4174,232,16,4,5,1,0,2
4175,232,17,4,4,1,1,2
4176,232,18,5,5,1,0,3
4177,233,1,4,3,0,1,1
4178,233,2,3,5,,0,2
4179,233,3,4,5,1,0,3
4180,233,4,3,4,,0,2
4181,233,5,4,4,0,1,2
4182,233,6,5,4,1,1,1
4183,233,7,4,5,1,0,3
4184,233,8,5,6,1,0,2
4185,233,9,3,3,,1,2
4186,233,10,4,4,1,1,2
4187,233,11,3,2,,1,1
4188,233,12,4,4,1,1,3
4189,233,13,5,6,0,0,1
4190,233,14,4,3,0,1,1
4191,233,15,4,4,1,1,1
4192,233,16,4,4,1,1,2
4193,233,17,4,4,1,1,2
4194,233,18,5,5,0,0,1
4195,234,1,4,4,1,1,1
4196,234,2,3,3,,1,3
4197,234,3,4,3,1,1,1
4198,234,4,3,3,,1,1
4199,234,5,4,4,1,1,1
4200,234,6,5,4,1,1,1
4201,234,7,4,4,0,1,2
4202,234,8,5,4,0,1,1
4203,234,9,3,4,,0,3
4204,234,10,4,4,0,1,2
4205,234,11,3,2,,1,1
4206,234,12,4,4,1,1,2
4207,234,13,5,6,0,0,2
4208,234,14,4,5,1,0,2
4209,234,15,4,4,0,1,1
4210,234,16,4,3,1,1,1
4211,234,17,4,5,0,0,2
4212,234,18,5,6,1,0,2
4213,235,1,4,4,1,1,2
4214,235,2,3,5,,0,2
4215,235,3,4,4,1,1,2
4216,235,4,3,3,,1,1
4217,235,5,4,3,1,1,1
4218,235,6,5,4,1,1,1
4219,235,7,4,3,1,1,1
4220,235,8,5,4,1,1,1
4221,235,9,3,3,,1,3
4222,235,10,4,4,1,1,2
4223,235,11,3,4,,0,2
4224,235,12,4,4,1,1,1
4225,235,13,5,4,1,1,1
4226,235,14,4,5,1,0,2
4227,235,15,4,3,1,1,1
4228,235,16,4,3,0,1,1
4229,235,17,4,4,1,1,2
4230,235,18,5,5,1,0,1
4231,236,1,4,3,0,1,1
4232,236,2,3,3,,1,1
4233,236,3,4,4,1,1,1
4234,236,4,3,3,,1,2
4235,236,5,4,4,1,1,2
4236,236,6,5,6,0,0,2
4237,236,7,4,4,1,1,2
4238,236,8,5,5,0,0,2
4239,236,9,3,3,,1,2
4240,236,10,4,4,1,1,2
4241,236,11,3,3,,1,1
4242,236,12,4,4,1,1,1
4243,236,13,5,4,1,1,1
4244,236,14,4,4,1,1,1
4245,236,15,4,4,1,1,3
4246,236,16,4,4,1,1,1
4247,236,17,4,4,1,1,2
4248,236,18,5,5,1,0,3
4249,237,1,4,5,1,0,2
4250,237,2,3,2,,1,1
4251,237,3,4,4,1,1,1
4252,237,4,3,3,,1,2
4253,237,5,4,4,1,1,2
4254,237,6,5,6,1,0,2
4255,237,7,4,4,1,1,1
4256,237,8,5,5,0,0,3
4257,237,9,3,3,,1,2
4258,237,10,4,4,0,1,2
4259,237,11,3,3,,1,3
4260,237,12,4,5,1,0,2
4261,237,13,5,5,0,0,2
4262,237,14,4,4,0,1,2
4263,237,15,4,5,1,0,1
4264,237,16,4,5,1,0,2
4265,237,17,4,5,1,0,2
4266,237,18,5,5,0,0,3
4267,238,1,4,5,1,0,2
4268,238,2,3,4,,0,1
4269,238,3,4,5,0,0,2
4270,238,4,3,3,,1,2
4271,238,5,4,5,0,0,1
4272,238,6,5,5,1,0,1
4273,238,7,4,4,1,1,3
4274,238,8,5,5,1,0,1
4275,238,9,3,3,,1,3
4276,238,10,4,4,1,1,2
4277,238,11,3,2,,1,1
4278,238,12,4,5,1,0,1
4279,238,13,5,6,0,0,2
4280,238,14,4,3,1,1,1
4281,238,15,4,5,0,0,1
4282,238,16,4,4,1,1,3
4283,238,17,4,4,1,1,2
4284,238,18,5,5,0,0,1
4285,239,1,4,3,1,1,1
4286,239,2,3,4,,0,2
4287,239,3,4,3,0,1,1
4288,239,4,3,4,,0,1
4289,239,5,4,4,1,1,2
4290,239,6,5,4,0,1,1
4291,239,7,4,4,1,1,2
4292,239,8,5,5,0,0,2
4293,239,9,3,4,,0,2
4294,239,10,4,4,1,1,2
4295,239,11,3,4,,0,3
4296,239,12,4,3,0,1,1
4297,239,13,5,5,1,0,2
4298,239,14,4,4,1,1,2
4299,239,15,4,4,1,1,2
4300,239,16,4,3,0,1,1
4301,239,17,4,3,1,1,1
4302,239,18,5,6,1,0,1
4303,240,1,4,4,1,1,2
4304,240,2,3,2,,1,1
4305,240,3,4,3,1,1,1
4306,240,4,3,3,,1,2
4307,240,5,4,3,1,1,1
4308,240,6,5,5,0,0,2
4309,240,7,4,5,1,0,2
4310,240,8,5,5,1,0,3
4311,240,9,3,2,,1,1
4312,240,10,4,4,0,1,2
4313,240,11,3,2,,1,1
4314,240,12,4,4,1,1,1
4315,240,13,5,6,1,0,2
4316,240,14,4,3,0,1,1
4317,240,15,4,4,0,1,1
4318,240,16,4,3,0,1,1
4319,240,17,4,4,0,1,3
4320,240,18,5,5,0,0,3
4321,241,1,5,5,1,0,3
4322,241,2,4,4,1,1,2
4323,241,3,3,2,,1,1
4324,241,4,5,5,1,0,2
4325,241,5,4,5,1,0,2
4326,241,6,4,4,0,1,1
4327,241,7,4,5,0,0,3
4328,241,8,5,4,0,1,1
4329,241,9,4,4,0,1,2
4330,241,10,4,5,1,0,2
4331,241,11,4,6,1,0,2
4332,241,12,4,3,0,1,1
4333,241,13,4,4,1,1,2
4334,241,14,5,6,1,0,2
4335,241,15,4,3,1,1,1
4336,241,16,3,3,,1,3
4337,241,17,4,4,1,1,2
4338,241,18,3,3,,1,2
4339,242,1,5,4,0,1,1
4340,242,2,4,5,1,0,2
4341,242,3,3,3,,1,2
4342,242,4,5,6,1,0,1
4343,242,5,4,5,0,0,2
4344,242,6,4,4,1,1,2
4345,242,7,4,5,1,0,2
4346,242,8,5,5,0,0,3
4347,242,9,4,3,1,1,1
4348,242,10,4,5,1,0,2
4349,242,11,4,3,0,1,1
4350,242,12,4,5,1,0,1
4351,242,13,4,6,0,0,2
4352,242,14,5,4,0,1,1
4353,242,15,4,5,1,0,2
4354,242,16,3,3,,1,3
4355,242,17,4,3,0,1,1
4356,242,18,3,4,,0,2
4357,243,1,5,5,1,0,2
4358,243,2,4,4,1,1,1
4359,243,3,3,3,,1,2
4360,243,4,5,6,1,0,1
4361,243,5,4,4,1,1,3
4362,243,6,4,4,1,1,2
4363,243,7,4,4,1,1,1
4364,243,8,5,6,1,0,1
4365,243,9,4,4,0,1,2
4366,243,10,4,5,1,0,3
4367,243,11,4,4,1,1,2
4368,243,12,4,5,1,0,1
4369,243,13,4,4,0,1,2
4370,243,14,5,5,1,0,2
4371,243,15,4,4,0,1,3
4372,243,16,3,4,,0,2
4373,243,17,4,4,0,1,2
4374,243,18,3,3,,1,2
4375,244,1,5,5,1,0,1
4376,244,2,4,5,0,0,2
4377,244,3,3,3,,1,2
4378,244,4,5,4,1,1,1
4379,244,5,4,3,1,1,1
4380,244,6,4,4,0,1,2
4381,244,7,4,3,1,1,1
4382,244,8,5,5,1,0,2
4383,244,9,4,4,1,1,3
4384,244,10,4,4,1,1,1
4385,244,11,4,4,0,1,1
4386,244,12,4,5,1,0,2
4387,244,13,4,4,1,1,3
4388,244,14,5,5,0,0,3
4389,244,15,4,4,1,1,2
4390,244,16,3,2,,1,1
4391,244,17,4,4,1,1,2
4392,244,18,3,3,,1,3
4393,245,1,5,6,0,0,3
4394,245,2,4,4,0,1,3
4395,245,3,3,3,,1,3
4396,245,4,5,5,1,0,1
4397,245,5,4,4,1,1,2
4398,245,6,4,4,1,1,2
4399,245,7,4,4,0,1,2
4400,245,8,5,5,1,0,2
4401,245,9,4,3,0,1,1
4402,245,10,4,4,1,1,2
4403,245,11,4,4,0,1,2
4404,245,12,4,3,0,1,1
4405,245,13,4,5,0,0,2
4406,245,14,5,5,0,0,2
4407,245,15,4,5,0,0,1
4408,245,16,3,2,,1,1
4409,245,17,4,5,1,0,2
4410,245,18,3,3,,1,2
4411,246,1,5,5,1,0,2
4412,246,2,4,5,1,0,2
4413,246,3,3,2,,1,1
4414,246,4,5,6,1,0,2
4415,246,5,4,5,1,0,2
4416,246,6,4,5,0,0,2
4417,246,7,4,4,1,1,3
4418,246,8,5,7,0,0,1
4419,246,9,4,4,1,1,2
4420,246,10,4,4,0,1,3
4421,246,11,4,3,0,1,1
4422,246,12,4,3,0,1,1
4423,246,13,4,3,1,1,1
4424,246,14,5,5,1,0,1
4425,246,15,4,4,1,1,2
4426,246,16,3,3,,1,2
4427,246,17,4,3,1,1,1
4428,246,18,3,2,,1,1
4429,247,1,5,5,0,0,1
4430,247,2,4,6,0,0,2
4431,247,3,3,3,,1,2
4432,247,4,5,5,0,0,1
4433,247,5,4,3,1,1,1
4434,247,6,4,4,0,1,3
4435,247,7,4,5,1,0,2
4436,247,8,5,6,1,0,2
4437,247,9,4,4,1,1,3
4438,247,10,4,3,1,1,1
4439,247,11,4,3,0,1,1
4440,247,12,4,5,1,0,1
4441,247,13,4,3,1,1,1
4442,247,14,5,4,1,1,1
4443,247,15,4,4,0,1,2
4444,247,16,3,3,,1,2
4445,247,17,4,4,1,1,2
4446,247,18,3,3,,1,1
4447,248,1,5,5,1,0,3
4448,248,2,4,4,1,1,3
4449,248,3,3,2,,1,1
4450,248,4,5,5,0,0,2
4451,248,5,4,4,1,1,1
4452,248,6,4,5,0,0,2
4453,248,7,4,4,0,1,2
4454,248,8,5,5,0,0,2
4455,248,9,4,3,1,1,1
4456,248,10,4,5,1,0,2
4457,248,11,4,4,1,1,2
4458,248,12,4,5,0,0,3
4459,248,13,4,3,0,1,1
4460,248,14,5,6,0,0,2
4461,248,15,4,4,1,1,3
4462,248,16,3,4,,0,2
4463,248,17,4,5,1,0,2
4464,248,18,3,4,,0,2
4465,249,1,5,4,1,1,1
4466,249,2,4,4,1,1,3
4467,249,3,3,3,,1,1
4468,249,4,5,4,1,1,1
4469,249,5,4,4,0,1,2
4470,249,6,4,5,1,0,2
4471,249,7,4,3,0,1,1
4472,249,8,5,5,1,0,2
4473,249,9,4,4,1,1,2
4474,249,10,4,4,1,1,1
4475,249,11,4,3,0,1,1
4476,249,12,4,3,0,1,1
4477,249,13,4,4,0,1,1
4478,249,14,5,6,0,0,2
4479,249,15,4,4,0,1,2
4480,249,16,3,3,,1,3
4481,249,17,4,3,1,1,1
4482,249,18,3,3,,1,3
4483,250,1,5,6,1,0,2
4484,250,2,4,4,1,1,1
4485,250,3,3,3,,1,3
4486,250,4,5,5,0,0,2
4487,250,5,4,4,1,1,2
4488,250,6,4,4,0,1,3
4489,250,7,4,4,0,1,2
4490,250,8,5,4,1,1,1
4491,250,9,4,3,1,1,1
4492,250,10,4,3,1,1,1
4493,250,11,4,5,1,0,1
4494,250,12,4,4,1,1,2
4495,250,13,4,5,1,0,2
4496,250,14,5,5,0,0,2
4497,250,15,4,3,0,1,1
4498,250,16,3,2,,1,1
4499,250,17,4,4,1,1,2
4500,250,18,3,2,,1,1
4501,251,1,5,4,0,1,1
4502,251,2,4,3,0,1,1
4503,251,3,3,3,,1,1
4504,251,4,5,5,1,0,2
4505,251,5,4,5,1,0,3
4506,251,6,4,3,0,1,1
4507,251,7,4,4,0,1,2
4508,251,8,5,5,0,0,1
4509,251,9,4,4,0,1,2
4510,251,10,4,4,1,1,3
4511,251,11,4,4,0,1,3
4512,251,12,4,3,1,1,1
4513,251,13,4,3,1,1,1
4514,251,14,5,5,1,0,2
4515,251,15,4,5,1,0,2
4516,251,16,3,3,,1,2
4517,251,17,4,5,0,0,2
4518,251,18,3,3,,1,1
4519,252,1,5,5,1,0,2
4520,252,2,4,4,0,1,3
4521,252,3,3,2,,1,1
4522,252,4,5,5,0,0,3
4523,252,5,4,5,1,0,2
4524,252,6,4,4,0,1,2
4525,252,7,4,4,1,1,2
4526,252,8,5,4,1,1,1
4527,252,9,4,5,0,0,2
4528,252,10,4,3,1,1,1
4529,252,11,4,5,0,0,3
4530,252,12,4,3,1,1,1
4531,252,13,4,4,1,1,2
4532,252,14,5,5,0,0,1
4533,252,15,4,4,0,1,2
4534,252,16,3,4,,0,2
4535,252,17,4,3,1,1,1
4536,252,18,3,4,,0,2
4537,253,1,5,6,1,0,2
4538,253,2,4,4,0,1,2
4539,253,3,3,3,,1,1
4540,253,4,5,4,1,1,1
4541,253,5,4,4,1,1,2
4542,253,6,4,6,1,0,3
4543,253,7,4,3,1,1,1
4544,253,8,5,6,1,0,2
4545,253,9,4,5,1,0,1
4546,253,10,4,5,1,0,2
4547,253,11,4,4,0,1,2
4548,253,12,4,5,1,0,2
4549,253,13,4,6,1,0,2
4550,253,14,5,6,1,0,2
4551,253,15,4,5,0,0,2
4552,253,16,3,2,,1,1
4553,253,17,4,4,1,1,2
4554,253,18,3,3,,1,2
4555,254,1,5,6,0,0,2
4556,254,2,4,4,1,1,2
4557,254,3,3,3,,1,3
4558,254,4,5,5,0,0,1
4559,254,5,4,4,0,1,2
4560,254,6,4,5,1,0,2
4561,254,7,4,3,1,1,1
4562,254,8,5,5,0,0,2
4563,254,9,4,4,1,1,3
4564,254,10,4,4,1,1,1
4565,254,11,4,5,0,0,3
4566,254,12,4,3,0,1,1
4567,254,13,4,6,1,0,2
4568,254,14,5,5,1,0,1
4569,254,15,4,4,1,1,3
4570,254,16,3,2,,1,1
4571,254,17,4,3,0,1,1
4572,254,18,3,4,,0,2
4573,255,1,5,5,1,0,3
4574,255,2,4,4,0,1,2
4575,255,3,3,3,,1,3
4576,255,4,5,4,1,1,1
4577,255,5,4,4,1,1,1
4578,255,6,4,4,1,1,3
4579,255,7,4,4,0,1,2
4580,255,8,5,5,1,0,3
4581,255,9,4,4,1,1,1
4582,255,10,4,3,1,1,1
4583,255,11,4,4,0,1,2
4584,255,12,4,3,1,1,1
4585,255,13,4,5,0,0,3
4586,255,14,5,4,1,1,1
4587,255,15,4,3,0,1,1
4588,255,16,3,3,,1,2
4589,255,17,4,3,1,1,1
4590,255,18,3,3,,1,1
4591,256,1,5,5,1,0,1
4592,256,2,4,4,1,1,2
4593,256,3,3,3,,1,1
4594,256,4,5,5,1,0,2
4595,256,5,4,3,1,1,1
4596,256,6,4,4,1,1,1
4597,256,7,4,5,1,0,2
4598,256,8,5,4,1,1,1
4599,256,9,4,5,0,0,1
4600,256,10,4,4,0,1,1
4601,256,11,4,3,1,1,1
4602,256,12,4,4,1,1,2
4603,256,13,4,5,1,0,3
4604,256,14,5,6,1,0,1
4605,256,15,4,4,0,1,2
4606,256,16,3,4,,0,2
4607,256,17,4,4,1,1,2
4608,256,18,3,3,,1,1
4609,257,1,5,5,0,0,1
4610,257,2,4,3,1,1,1
4611,257,3,3,3,,1,2
4612,257,4,5,6,0,0,2
4613,257,5,4,4,0,1,2
4614,257,6,4,4,1,1,2
4615,257,7,4,4,0,1,2
4616,257,8,5,4,0,1,1
4617,257,9,4,5,0,0,3
4618,257,10,4,4,0,1,2
4619,257,11,4,4,0,1,2
4620,257,12,4,4,1,1,2
4621,257,13,4,3,0,1,1
4622,257,14,5,4,0,1,1
4623,257,15,4,4,1,1,2
4624,257,16,3,3,,1,2
4625,257,17,4,3,1,1,1
4626,257,18,3,3,,1,3
4627,258,1,5,4,1,1,1
4628,258,2,4,4,1,1,1
4629,258,3,3,3,,1,2
4630,258,4,5,5,1,0,3
4631,258,5,4,3,0,1,1
4632,258,6,4,4,1,1,2
